file,MCD,XvecCos,ECAPACos,WER,logF0_RMSE,Deg_MCD,Deg_XvecCos,Deg_ECAPACos,Deg_WER,Deg_logF0_RMSE
F003_R1_E2_M2_AF.wav,15.586337880140215,0.9240381717681885,0.4719632565975189,2.0,0.09556362486751935,0.08819861175770045,0.9507973790168762,0.6446251273155212,3.0,0.024254759515967405
F003_R1_E2_M2_AG.wav,17.855170752184257,0.9249929189682007,0.49625134468078613,0.0,0.25184201113347926,0.4320516183404244,0.9452581405639648,0.6235418915748596,0.0,0.2545078367406688
F003_R1_E2_M2_AH.wav,18.683177177256532,0.93649822473526,0.5159379243850708,1.0,0.11436525046104355,0.5089069261442649,0.9613075852394104,0.6204938888549805,1.0,0.05528208678705617
F003_R1_E2_M2_AI.wav,18.212614902411545,0.9412192106246948,0.5863360166549683,1.0,0.10661691315592015,0.21857574504006894,0.9442071318626404,0.6665881872177124,2.0,7.139599572213134e-05
F003_R1_E2_M2_AJ.wav,23.339824857338236,0.9465277791023254,0.5572074055671692,1.0,0.2262647223890487,0.012085989146136691,0.9646608829498291,0.7083755135536194,1.0,0.000971700144862197
F003_R1_E2_M2_AK.wav,18.47381976244919,0.9380051493644714,0.5344882011413574,2.0,0.12700979417273356,0.33882475031895976,0.9544662237167358,0.6113207936286926,0.0,0.06704119069809321
F003_R1_E2_M2_AL.wav,15.287440777640173,0.940558910369873,0.4969533085823059,1.0,0.047612417641135434,0.0818828946550799,0.9534602165222168,0.7016209363937378,0.0,0.007898801717191409
F003_R1_E2_M2_AM.wav,16.4766148401894,0.9318066239356995,0.6122843623161316,1.0,0.21524506548202463,0.8888800151152024,0.9438972473144531,0.6619732975959778,1.0,7.758444820097741e-05
F003_R1_E2_M2_AN.wav,16.228117916546875,0.94881671667099,0.5712623000144958,1.0,0.09865307276155848,0.15067972824866768,0.954862654209137,0.6236848831176758,0.0,0.006014968657416966
F003_R1_E2_M2_AO.wav,16.840910304297044,0.9278234243392944,0.4419654309749603,1.0,0.19086386322535492,0.09575521810781348,0.940341591835022,0.5475050806999207,1.0,0.016605465311943277
F003_R1_E2_M2_AP.wav,18.135723836823175,0.9280210733413696,0.5573214292526245,0.0,0.11332017257949348,0.10852646105691242,0.9497895240783691,0.677253007888794,0.0,0.004385915633852581
F003_R1_E2_M2_AQ.wav,17.936259342316347,0.9388646483421326,0.4646913409233093,1.0,0.20949940645136353,0.44978901700722757,0.9505177736282349,0.5606263279914856,0.0,0.11283048302355188
F003_R1_E2_M2_AR.wav,16.35125627200862,0.9261033535003662,0.4525546431541443,1.0,0.22556125034050628,0.17769195695551362,0.9462628960609436,0.6531648635864258,1.0,0.0025795011220744396
F003_R1_E2_M2_AS.wav,16.879684569141798,0.9404088854789734,0.5153465270996094,3.0,0.11015414834339037,0.22014824235275327,0.9532572031021118,0.6638346910476685,1.0,0.127351694547318
F003_R1_E2_M2_AT.wav,16.501977218483493,0.9226914644241333,0.42921334505081177,0.0,0.1892782032243992,0.04257449743180653,0.9388455152511597,0.567344605922699,0.0,0.06202269413106238
F003_R1_E2_M2_AU.wav,16.9687511693046,0.940753161907196,0.4920082688331604,1.0,0.191702561935051,0.2163019661095857,0.9592511057853699,0.556510865688324,1.0,0.000446568696958943
F003_R1_E2_M2_AV.wav,17.11675438281738,0.93479323387146,0.6097081899642944,0.0,0.1904266994882036,0.4101788095421139,0.954567551612854,0.7008804678916931,0.0,0.08646446317510156
F003_R1_E2_M2_AW.wav,16.751762488735764,0.9367548227310181,0.509563684463501,1.5,0.11277751187218203,0.34166329798802436,0.9437699317932129,0.6049057245254517,1.0,0.03432925594135019
F003_R1_E2_M2_AX.wav,17.54341455265082,0.9468859434127808,0.5832624435424805,1.0,0.10314081711195548,0.211631873831227,0.9643338322639465,0.6750466227531433,0.0,9.408083810236022e-05
F003_R1_E2_M2_AY.wav,15.663934587769578,0.9429738521575928,0.5951974391937256,1.0,0.21440383234747795,0.5884952497537507,0.9476381540298462,0.5675129890441895,1.0,0.0005765800267612353
F003_R1_E2_M2_AZ.wav,15.435594014827007,0.9511915445327759,0.5735238194465637,0.0,0.1607223348087925,0.1945968981184691,0.9553878903388977,0.7275943756103516,0.0,0.009422654810799303
F003_R1_E2_M2_BA.wav,19.811107211939614,0.9339640140533447,0.39771735668182373,0.0,0.19826402074243377,0.19671484674395207,0.9474554657936096,0.547477662563324,0.0,0.10419308458880411
F003_R1_E2_M2_BB.wav,19.168229555174744,0.9441860318183899,0.5959961414337158,1.0,0.07040026179854779,0.1637322688471025,0.9649657011032104,0.7610890865325928,1.0,0.02367948472417064
F003_R1_E2_M2_BC.wav,18.280931160880893,0.9272032976150513,0.5003007054328918,1.0,0.0869916894156494,0.09260338351930365,0.9512814879417419,0.703490138053894,0.0,0.027095359458710208
F003_R1_E2_M2_BD.wav,16.656797452913743,0.9504917860031128,0.5157595872879028,1.0,0.17199758697649786,0.4286398966644154,0.9576386213302612,0.6504509449005127,1.0,0.05603018359154756
F003_R1_E2_M2_BE.wav,16.333762475385136,0.9503017663955688,0.5639016032218933,1.0,0.16091628200979016,0.057088073018016675,0.9660495519638062,0.7548546195030212,0.0,0.0034466646969373207
F003_R1_E2_M2_BF.wav,19.654524856539638,0.9416332244873047,0.436893105506897,1.0,0.14030642103405133,0.09556607103571464,0.9552443027496338,0.7469269037246704,0.0,0.007913288628089968
F003_R1_E2_M2_BG.wav,13.810201473196607,0.9412379264831543,0.4783035218715668,0.0,0.06443196475469402,0.13691474180012134,0.9638515114784241,0.6665340662002563,0.0,0.009445311137518304
F003_R1_E2_M2_BH.wav,26.88574010941237,0.9423360824584961,0.34326618909835815,1.0,0.17107925131905374,0.11751758163998194,0.9599282741546631,0.7451395988464355,0.0,0.0771925545024803
F003_R1_E2_M2_BI.wav,17.936063276775393,0.9174162149429321,0.517008364200592,1.0,0.1508470658794672,0.04952614111212565,0.9524435997009277,0.7133225202560425,1.0,0.017045956007922018
F003_R1_E2_M2_BJ.wav,15.642430692190946,0.9208952784538269,0.5136829614639282,1.0,0.32536761831662436,0.27829364146962615,0.9496174454689026,0.6221835613250732,1.0,0.015178706660602559
F003_R1_E2_M2_BK.wav,21.4571410148865,0.9162302017211914,0.49858370423316956,0.0,0.04452174706999655,0.17615403236866473,0.947264552116394,0.6409834623336792,0.0,0.012696393712239752
F003_R1_E2_M2_BL.wav,19.606560489083915,0.9468525052070618,0.5942433476448059,1.0,0.16167455719757634,0.187656672816172,0.9552118182182312,0.684876024723053,0.0,0.1338599610502839
F003_R1_E2_M2_BM.wav,15.800165201116119,0.9405357837677002,0.5352588295936584,1.0,0.27559629352118986,0.22123415267741994,0.9656540751457214,0.6658003330230713,0.0,0.19089078866160525
